"SEN","20/01/2021","18","2846.2416","786.2797","19.3612","1250.5277","21634.9317","318.6189","504.166","4270.1587","0","2245.8735","2330.9584"
"SEN","20/01/2021","19","2793.7745","57.3923","23.4094","1349.5759","21936.5438","326.0798","504.1933","5415.6496","0","2267.3565","2343.2645"
"SEN","20/01/2021","20","2788.2186","0.0004","22.63","1355.8064","21950.786","324.5263","506.3827","6533.8272","0","2274.7438","2348.1391"
"SEN","20/01/2021","21","2798.599","0","22.4416","1327.9733","22026.6526","331.3392","505.0877","5936.4027","0","2277.8343","2370.753"
"SEN","20/01/2021","22","2634.1562","0","21.827","1318.5886","21938.6356","327.3006","487.9463","5167.1849","0","2276.3549","2277.0784"
"SEN","20/01/2021","23","2642.7137","0","18.3998","1345.7763","21673.9657","320.2913","485.5521","4112.1158","0","2252.7512","2227.3744"
"SEN","20/01/2021","24","2553.6033","0.0014","18.4357","1343.6644","21704.4147","303.7807","486.1264","2721.025","0","2222.5511","2219.5651"
"SEN","21/01/2021","1","2463.6883","0","19.691","1337.6386","21473.3045","304.2707","486.5546","1394.0535","0","2136.9326","2191.7188"
"SEN","21/01/2021","2","2548.7789","0","14.4661","1331.2244","21021.8311","296.2108","486.7886","812.6496","0","2083.5573","2005.2548"
"SEN","21/01/2021","3","2520.7484","0","12.0368","1167.4947","20754.9313","296.165","486.6921","665.6993","0","2082.9877","1790.743"
"SEN","21/01/2021","4","2520.9952","0","10.2812","1164.6928","20412.5716","293.4351","486.7833","660.7884","0","2068.8831","1759.0317"
"SEN","21/01/2021","5","2524.2817","0","4.0147","1170.6889","20462.9772","279.8439","486.8495","757.653","0","2070.3555","1770.9741"
"SEN","21/01/2021","6","2582.3649","0","3.9865","1168.3773","20650.8944","291.1734","486.9761","888.6938","0","2077.6271","1760.2335"
"SEN","21/01/2021","7","2713.0798","0.391","3.7215","1168.2222","20809.8458","302.4444","487.5555","1813.8982","0","2087.3342","1735.5763"
"SEN","21/01/2021","8","2710.5051","72.5885","3.7787","993.1442","20962.2676","287.1301","488.0018","3005.34","0","2059.1594","1731.2702"
"SEN","21/01/2021","9","2594.1842","1049.4013","3.8103","1092.7661","20987.3477","280.7191","482.9431","3318.4743","0","2070.2762","1850.8833"
"SEN","21/01/2021","10","2587.7732","2336.9874","3.8703","1115.0308","21014.613","275.2256","478.3016","2932.3812","0","2113.2489","1818.7183"
"SEN","21/01/2021","11","2557.6433","3350.4277","3.4142","1121.3002","20947.0268","276.3581","474.9114","2834.2933","0","1915.9087","1896.3223"
"SEN","21/01/2021","12","2765.2157","3810.0133","3.375","1117.8973","20594.5437","280.0111","474.0124","2524.2432","0","1918.6577","2196.7434"
