"SEN","14/11/2019","6","2177.5886","0","2.8866","1196.5939","18986.3161","378.564","524.6335","922.283","1541.3938","3433.0885","1377.5685"
"SEN","14/11/2019","7","2076.4412","3.306","2.8866","1248.603","20460.928","380.0835","524.6844","1061.4064","1547.8528","3500.7713","1454.6533"
"SEN","14/11/2019","8","1975.4027","274.6758","2.8865","1235.9094","20960.3519","378.7586","524.0845","1379.2632","1552.3634","3485.2771","1459.2198"
"SEN","14/11/2019","9","2050.3509","1658.2529","2.8866","1235.3136","20494.1335","377.2196","519.4606","1562.7134","1554.8921","3573.9821","1488.6693"
"SEN","14/11/2019","10","2028.8007","2838.8072","2.5398","1245.8334","20084.3114","386.0999","508.1503","1416.1561","1558.1469","3986.5472","1488.1305"
"SEN","14/11/2019","11","2176.5033","3013.232","2.0428","1225.2666","20045.5514","354.3962","507.0032","1466.1999","1559.3193","3906.2299","1465.8372"
"SEN","14/11/2019","12","2273.9957","3053.8976","2.0488","1258.6503","19681.0774","337.5299","504.8785","2104.2717","1558.684","3903.4109","1460.1478"
"SEN","14/11/2019","13","2210.1681","3198.7755","2.8784","1221.9183","19646.5722","345.9082","504.2781","2061.6229","1558.5547","4108.5028","1459.3035"
"SEN","14/11/2019","14","2277.2664","3192.3858","2.8868","1204.4934","19780.0429","377.5492","501.7189","1674.1165","1558.8223","4271.6929","1411.2074"
"SEN","14/11/2019","15","2452.8696","3154.5861","2.7961","1218.5555","19839.4479","417.3471","503.1027","1608.7816","1558.3603","4334.1919","1271.1813"
"SEN","14/11/2019","16","2368.1285","2848.8581","2.0946","1245.1356","19738.2993","419.3569","503.1274","2137.7472","1558.8917","4424.2448","1274.7064"
"SEN","14/11/2019","17","2442.858","2292.4143","2.6739","1297.5142","19927.1629","417.6331","503.667","2412.3472","1558.5605","4605.1834","1298.833"
"SEN","14/11/2019","18","2702.5026","665.3292","2.8866","1649.8982","20443.3299","418.4194","505.178","2466.0772","1559.3598","5112.5521","1401.8891"
"SEN","14/11/2019","19","3098.0964","14.1072","2.8865","1671.7264","20685.0236","419.9191","515.6171","2566.2737","1559.7636","5134.9459","2089.3206"
"SEN","14/11/2019","20","3379.888","0.1056","2.8866","1550.1861","20963.0221","416.5042","516.136","2467.7343","1559.8251","4944.6686","2085.7995"
"SEN","14/11/2019","21","3253.0573","0.0654","2.8867","1311.4539","20506.2595","411.7119","517.4425","3009.3725","1560.5025","4493.742","1945.7193"
"SEN","14/11/2019","22","2957.9087","0.0654","2.8866","1284.7405","20184.0554","405.529","518.6125","3161.932","1560.7291","4015.939","1589.9905"
"SEN","14/11/2019","23","2833.9023","0.0654","2.8866","1286.2939","19924.2896","405.9457","519.4766","2864.8487","1560.4373","3586.8936","1380.001"
"SEN","14/11/2019","24","2730.146","0.0654","2.8865","1294.5638","19663.8158","400.4945","520.1919","2348.9472","1560.0139","3404.6024","1365.0656"
"SEN","15/11/2019","1","2727.4552","0.0654","2.8866","1283.4448","19161.7381","385.7572","515.5186","1245.2687","1559.3378","3247.4932","1361.4715"
