"SEN","13/02/2021","9","1881.7075","2129.4463","13.5421","1601.3707","19316.6903","201.2571","467.5532","1093.343","775.8334","3350.5769","1715.94"
"SEN","13/02/2021","10","1930.8571","4249.122","8.6343","1601.6014","18364.8146","193.5049","467.0075","1186.3428","775.4274","3310.9967","1412.4896"
"SEN","13/02/2021","11","1881.3079","5235.0766","8.4489","1606.1537","18273.7274","171.0106","464.6446","1248.0226","775.5267","3143.11","1413.8536"
"SEN","13/02/2021","12","1905.3937","5091.2278","8.2906","1601.974","18284.3087","171.9995","460.4419","1568.351","775.4942","3197.5233","1412.77"
"SEN","13/02/2021","13","2004.2086","5162.986","8.2685","1603.0303","17970.2496","180.8893","463.9638","1715.1014","775.2686","3204.7085","1406.6194"
"SEN","13/02/2021","14","2116.9807","4893.1565","13.347","1595.7945","18111.3216","183.9861","467.062","1508.8915","774.9869","3284.2439","1413.56"
"SEN","13/02/2021","15","2342.4624","4536.4675","17.4847","1602.4723","17892.4398","185.3073","463.0347","1331.6349","775.2802","3322.9278","1438.4021"
"SEN","13/02/2021","16","2466.933","4267.6321","26.3821","1610.3645","17753.9602","192.2172","461.312","1504.556","774.9131","3170.3594","1454.5176"
"SEN","13/02/2021","17","2755.3141","3875.8417","27.1355","1597.2138","17718.5152","196.5913","461.3589","1602.8226","774.6418","3189.8302","1511.1289"
"SEN","13/02/2021","18","2313.9929","2269.3808","25.5184","1621.3365","18521.0487","221.9601","462.2483","2290.3724","774.4708","3683.914","1561.7005"
"SEN","13/02/2021","19","1822.5213","307.3589","25.3908","1615.9116","19124.4718","234.0371","463.7197","4673.1618","774.727","4016.386","1740.9201"
"SEN","13/02/2021","20","1722.5393","0.9534","25.3541","1566.282","19420.3014","240.6589","464.456","6579.9952","774.8846","4094.7366","2065.5336"
"SEN","13/02/2021","21","1711.9974","0.0009","24.5267","1567.9097","19505.3006","239.0951","464.0828","6319.3342","774.812","4090.5941","2033.2281"
"SEN","13/02/2021","22","1400.5173","0.0009","25.1504","1577.8919","19541.8684","231.2791","464.9602","5591.4823","774.9645","4096.9981","2031.0512"
"SEN","13/02/2021","23","1387.0253","0.0008","24.4253","1659.3013","19240.1108","221.9551","465.4261","4201.7478","775.0801","4072.902","2017.9733"
"SEN","13/02/2021","24","1459.0884","0.0005","24.4403","1699.5307","18952.8667","209.8533","463.2637","2721.3337","774.8886","3990.244","1959.6343"
"SEN","14/02/2021","1","1437.8585","0.0007","24.4171","1699.173","18598.5951","209.3882","467.1984","2239.9632","774.9982","3888.8958","1243.7967"
"SEN","14/02/2021","2","1312.4588","0.0008","24.3249","1659.3609","18496.9764","206.4879","468.3058","1539.1638","775.1643","3843.5112","995.7167"
"SEN","14/02/2021","3","1156.2957","0.0007","26.5551","1641.1515","18333.3563","199.8688","469.5331","1112.1819","776.1071","3841.8196","964.299"
"SEN","14/02/2021","4","1125.8003","0.0007","26.1007","1645.7162","18111.8176","196.7805","470.514","945.9567","777.0787","3783.0981","956.2707"
"SEN","14/02/2021","5","1177.659","0.0007","26.0299","1603.6636","17846.0562","197.1312","470.4843","939.1734","777.1642","3627.0736","957.2082"
"SEN","14/02/2021","6","1166.7017","0.0006","25.0153","1614.1777","17764.3995","202.5331","467.3025","1249.8181","777.9176","3355.1998","956.6193"
"SEN","14/02/2021","7","1131.679","1.5757","27.3038","1660.0825","17802.1427","207.4388","456.3045","1271.0855","777.5067","3340.8914","955.6382"
"SEN","14/02/2021","8","1041.5879","232.873","25.474","1665.306","17585.8152","210.9265","465.6961","1115.1542","777.5451","3335.5888","956.3244"
"SEN","14/02/2021","9","976.5466","2317.3898","25.2836","1643.2669","16350.6413","205.7985","463.509","1104.9541","777.3945","3200.989","958.2323"
"SEN","14/02/2021","10","1034.5772","3975.0129","27.1985","1596.1483","15675.9606","204.4457","462.5704","1208.3615","728.9405","3050.5505","968.0473"
"SEN","14/02/2021","11","1332.866","4509.7345","27.901","1634.7097","15412.2085","207.0596","461.9711","1365.9556","650.4799","3051.6224","975.1496"
"SEN","14/02/2021","12","1590.9949","4878.9655","25.8792","1642.089","15299.6463","195.2586","460.9458","1200.9722","736.8018","3055.5935","979.5155"
"SEN","14/02/2021","13","1876.743","5069.6968","25.9294","1708.6371","15004.9805","183.0954","461.9254","1179.3177","764.3471","3085.9387","974.1789"
"SEN","14/02/2021","14","2380.2327","4940.033","25.3442","1802.7143","14635.1552","180.8249","462.3164","1177.7056","766.8948","3100.1933","967.6849"
"SEN","14/02/2021","15","2646.1088","4753.5466","21.2549","1865.6714","14357.7845","180.047","461.4081","1243.0234","768.6404","3149.1377","956.2792"
"SEN","14/02/2021","16","2944.7294","4713.2151","23.3579","1874.2837","14093.3599","210.3294","458.6352","1176.1372","769.6429","3197.3878","952.0018"
"SEN","14/02/2021","17","3161.8063","3994.3862","23.5883","1931.4691","14553.606","217.3445","460.9403","1236.4385","770.6975","3268.2736","998.537"
"SEN","14/02/2021","18","3374.3391","2179.4001","23.0071","2020.7249","15823.4453","233.947","466.6055","1471.7693","771.7093","3435.179","1060.8516"
"SEN","14/02/2021","19","3416.0629","318.475","23.1724","2007.2708","16829.5562","241.8315","467.0289","3019.4968","772.4543","4110.131","1260.157"
"SEN","14/02/2021","20","3401.3769","1.4275","22.4128","1935.4266","17176.5865","243.6018","468.2502","5471.8343","772.955","4220.6778","1304.7608"
"SEN","14/02/2021","21","3377.5316","0.0006","24.2458","1705.7357","17439.4446","242.2832","468.7159","5734.2451","773.2402","4217.1151","1327.2003"
"SEN","14/02/2021","22","3495.4104","0.0007","24.2996","1526.9115","17323.4105","236.7742","468.1374","5469.9448","773.5218","4096.5734","1293.3124"
"SEN","14/02/2021","23","3479.9699","0.0006","21.945","1066.4649","17348.0204","222.8979","470.075","4748.1008","773.5308","3958.101","1277.9354"
"SEN","14/02/2021","24","3335.2574","0.0004","22.4826","937.8591","16844.5383","211.5609","469.3226","3702.7862","773.551","3995.8123","1248.6733"
"SEN","15/02/2021","1","3105.0158","0.1643","22.6328","929.7388","16330.6759","196.4817","473.511","2890.493","773.7988","4086.9178","1101.0279"
"SEN","15/02/2021","2","2874.2301","0.0004","24.5931","763.7883","16238.6453","191.0621","473.5671","2293.1369","775.4349","4154.4333","1100.3224"
"SEN","15/02/2021","3","2816.7414","0.0005","25.4152","778.0217","15176.418","185.5135","473.6342","2120.7333","778.5319","4485.648","1380.845"
"SEN","15/02/2021","4","2747.1922","0.0004","23.6161","599.3822","15028.3565","180.4816","474.1726","1688.782","778.6017","4626.5282","1621.3306"
"SEN","15/02/2021","5","2535.2275","0.0005","22.3555","577.9286","14554.3054","175.0503","470.2242","2536.8471","778.8857","4663.3456","1645.9567"
"SEN","15/02/2021","6","2510.591","0.0005","24.6201","573.3584","13893.5072","178.4842","471.1085","3906.4627","778.8864","4711.6658","1566.5889"
"SEN","15/02/2021","7","2370.3768","0.5731","25.9352","571.5623","13670.6903","189.9762","473.8284","5271.7169","778.8646","4850.5378","1630.2023"
"SEN","15/02/2021","8","1958.0424","182.3852","24.2735","574.642","12593.1334","192.2355","468.1762","6261.9225","777.323","4928.1288","1823.6857"
"SEN","15/02/2021","9","692.982","1573.1713","24.0413","570.328","8718.9211","168.8036","448.8223","6001.2429","775.0199","4782.8935","1791.1967"
"SEN","15/02/2021","10","939.3192","3316.3882","16.3949","570.9982","9054.4413","170.2078","470.1552","5009.1387","779.8483","4775.6446","1869.403"
"SEN","15/02/2021","11","1041.887","4053.3656","12.808","571.7027","9286.9903","167.5963","469.1987","6443.6467","767.0075","4759.8865","1879.0027"
"SEN","15/02/2021","12","1124.0434","4528.7195","10.1895","608.9471","9903.0918","171.1212","468.1562","6707.7517","776.3667","4751.7192","1892.6514"
"SEN","15/02/2021","13","1208.6952","4374.0824","18.4745","608.7063","10036.219","182.3643","454.3609","6972.5169","780.1108","4732.1145","1984.7663"
"SEN","15/02/2021","14","1475.1222","4402.9317","25.4956","608.5387","10376.6708","183.8053","464.5328","6867.1847","780.2275","4786.4819","2042.1187"
"SEN","15/02/2021","15","1656.8381","4388.9381","26.1221","608.5842","10670.7321","190.1038","472.2797","6661.7853","779.8842","4833.1124","2007.5073"
"SEN","15/02/2021","16","2019.053","4251.8946","20.3931","608.3448","10911.7521","187.9355","474.4238","6319.9091","780.2047","4879.9487","2030.2981"
"SEN","15/02/2021","17","2260.867","3842.1718","23.1252","608.1734","11408.4573","191.53","474.9127","6452.5233","780.0235","4918.9616","2061.2167"
"SEN","15/02/2021","18","2594.9733","2318.6187","23.2585","613.3458","11742.4236","196.1878","475.4232","7079.6217","780.3081","4955.4298","2139.591"
"SEN","15/02/2021","19","2807.6713","458.2757","23.4936","612.7058","11822.1175","199.4283","475.163","8606.3416","780.3204","5041.8189","2187.7933"
"SEN","15/02/2021","20","3031.0145","2.7081","23.3499","611.926","11973.462","201.2131","467.2317","8769.8337","780.3301","5277.8014","2168.6749"
"SEN","15/02/2021","21","3034.0881","0.0005","24.6707","613.0564","12113.557","193.0114","464.0433","8541.424","779.9786","5393.1178","2174.3964"
"SEN","15/02/2021","22","3075.0303","0.0005","24.9236","612.5523","12107.5059","201.9284","463.6504","8030.0137","779.7403","5460.1706","2105.4875"
"SEN","15/02/2021","23","3129.5516","0.0005","22.5786","612.2514","11869.6717","192.8213","463.9414","6814.5219","779.0691","5481.8352","2057.2258"
"SEN","15/02/2021","24","3149.5941","0.0003","21.7283","613.4056","11407.1867","187.9783","457.0225","5469.9605","778.8367","5476.9929","2027.8936"
"SEN","16/02/2021","1","3069.6732","0.0002","22.6073","592.0744","11093.2219","195.7109","452.5153","4390.5057","778.436","5466.868","2001.8443"
"SEN","16/02/2021","2","3101.2937","0.0003","23.8542","590.1692","10953.6411","194.2503","453.3201","3590.2732","777.8996","5466.4615","1998.0258"
"SEN","16/02/2021","3","3031.403","0.0004","22.7478","590.7461","10648.1796","189.5397","453.9794","3427.1507","777.9015","5482.5842","2001.2932"
"SEN","16/02/2021","4","2912.3712","0.0004","22.0916","590.8448","10581.268","191.3622","454.0721","3403.5692","780.4872","5533.9587","2000.9112"
"SEN","16/02/2021","5","2792.5946","0.0004","21.9346","593.8957","10689.5519","192.9285","453.7965","3440.5126","780.3354","5600","2000.662"
"SEN","16/02/2021","6","2771.4211","0.0003","22.8721","595.8083","10717.0619","205.7707","454.4526","4097.1236","780.8329","5533.6723","2029.5126"
"SEN","16/02/2021","7","2691.7165","0.7436","23.1085","592.2278","10957.817","209.6813","454.8836","4960.7281","781.0179","5604.7008","2087.2105"
"SEN","16/02/2021","8","2599.3476","236.198","22.117","590.1284","11258.4225","217.7023","454.0138","5651.8511","780.7034","5458.2448","2103.4255"
"SEN","16/02/2021","9","2524.471","2580.3111","22.296","590.2895","11197.1112","210.6023","453.3487","5147.6562","780.5664","5401.5973","2084.5735"
"SEN","16/02/2021","10","2621.777","4237.7384","21.389","586.6012","11695.3178","205.2411","454.5829","4105.3733","781.0954","5391.0619","2073.4836"
"SEN","16/02/2021","11","2628.842","4640.1296","22.9041","590.5266","11777.6228","198.3706","449.7328","4302.4694","782.0519","5332.1528","2061.4048"
"SEN","16/02/2021","12","2496.2994","4676.0344","24.6596","592.7575","11575.9942","192.4207","449.3094","4596.7465","782.1077","5475.8767","1957.3332"
"SEN","16/02/2021","13","2291.675","4686.4121","24.1041","590.4314","11438.2111","201.4771","450.6558","5183.1528","782.23","5568.7868","1952.7123"
"SEN","16/02/2021","14","2255.5956","4646.2166","23.597","642.923","11264.2367","201.3148","453.212","5572.4499","781.8935","5567.7553","1946.0894"
"SEN","16/02/2021","15","2150.2333","4529.2888","22.0091","737.2935","11137.3171","199.764","454.5067","5946.0416","781.5817","5523.99","1938.3902"
"SEN","16/02/2021","16","1845.853","4034.0292","19.6701","717.0317","11342.8129","208.2831","452.974","7103.5408","782.1069","5502.5032","1870.413"
"SEN","16/02/2021","17","1793.1281","3586.1865","21.4698","756.8942","11094.5077","214.8762","455.6819","7783.9746","781.8036","5626.1512","1903.2524"
"SEN","16/02/2021","18","1858.4565","2201.6466","23.5234","854.1803","10682.6765","204.222","457.2521","8967.1404","781.981","6070.9072","1954.6905"
"SEN","16/02/2021","19","1921.225","278.886","20.453","972.4179","10680.6055","204.0821","455.6036","9247.6712","781.5821","6213.4914","2074.5635"
"SEN","16/02/2021","20","1966.0279","0.4116","24.6487","990.9623","10720.894","214.9555","456.6272","9424.5383","782.5146","6161.8727","2212.4043"
"SEN","16/02/2021","21","1968.5628","0.0004","26.3759","1066.0168","10655.6729","212.4689","457.0223","9552.2255","782.6217","6236.6412","2219.1203"
"SEN","16/02/2021","22","1907.2766","0.0005","24.8907","1099.868","11157.0242","200.6368","458.0111","8678.0665","782.3637","6330.7667","2051.9306"
"SEN","16/02/2021","23","1858.9677","0.0005","24.4379","1139.7579","11425.5165","184.4502","465.7319","7621.6129","782.0764","6342.2058","1890.5673"
"SEN","16/02/2021","24","1842.184","0.0003","23.3396","1063.6217","11520.844","180.6895","458.092","6119.2441","782.0335","6316.7493","1819.378"
"SEN","17/02/2021","1","2076.1886","0.0001","24.5344","1112.2173","11527.0211","170.5118","459.0743","4519.9482","781.7812","6258.4284","1821.3901"
"SEN","17/02/2021","2","2633.8987","0.0003","26.5","1010.9826","11396.8927","167.5461","459.2411","3257.851","781.8975","6217.7906","1836.1895"
"SEN","17/02/2021","3","2792.7827","0.0003","27.3112","1092.3628","11580.3328","163.7742","458.2483","2269.8467","781.2256","6174.7768","1843.7957"
"SEN","17/02/2021","4","2508.1191","0.0004","25.3204","1098.9586","11613.1497","143.5281","458.9751","2106.1879","781.4331","6235.6121","1851.8366"
"SEN","17/02/2021","5","2532.6596","0.0004","22.0744","942.3888","11881.2835","145.161","460.2348","2051.7726","781.6106","6166.2571","1798.9387"
"SEN","17/02/2021","6","2702.1038","0.0004","19.248","913.4039","12092.8747","149.7796","460.3063","2345.2976","781.9086","6173.7872","1601.8603"
"SEN","17/02/2021","7","2428.4291","1.76","22.8199","918.2495","12209.1292","150.0133","460.9715","3580.0418","782.2538","6229.8079","1634.6056"
"SEN","17/02/2021","8","2093.2305","244.1734","23.8806","880.9513","12316.2507","147.39","460.2578","5101.9059","782.469","6265.4338","1677.2971"
"SEN","17/02/2021","9","1907.4968","2534.4892","17.9546","916.6328","12248.9099","140.0146","457.3205","5001.0042","782.2642","6123.5828","1638.8243"
"SEN","17/02/2021","10","1817.8134","4340.7676","18.6105","1053.4676","12570.3159","137.4219","453.7433","4326.7221","781.8179","5995.0286","1583.9531"
"SEN","17/02/2021","11","1978.7255","5079.4357","16.3871","1036.9256","12539.4314","133.4874","451.335","4432.3107","780.875","5796.4401","1550.2233"
"SEN","17/02/2021","12","2041.5111","5149.3113","20.7857","839.144","12745.0259","134.027","450.258","4755.3816","780.962","5721.5516","1560.6498"
"SEN","17/02/2021","13","2100.0863","5137.6509","24.6703","817.2914","12716.6924","140.0842","450.0825","4853.5921","780.2815","5758.207","1567.4516"
"SEN","17/02/2021","14","2161.3692","4931.7617","19.4353","867.3136","12847.8014","143.8603","452.0718","4789.069","778.9271","5758.3402","1563.823"
"SEN","17/02/2021","15","2246.3003","4944.1907","19.9602","903.9353","12944.3619","143.6567","452.2929","4583.9959","778.7041","5838.2467","1560.9848"
"SEN","17/02/2021","16","2518.0542","4558.9608","21.7761","892.1574","12961.7569","147.1569","448.2948","4638.0816","778.5915","5908.251","1575.1085"
"SEN","17/02/2021","17","2543.1608","3948.9961","18.204","857.0082","13032.4778","166.1948","452.2572","4940.3371","778.9841","5950.433","1692.6967"
"SEN","17/02/2021","18","2480.8738","2614.2666","19.7567","895.3035","13290.0429","184.0009","465.0054","5364.1367","778.9082","5988.38","1904.43"
"SEN","17/02/2021","19","2352.2178","473.8402","22.0287","955.9184","13458.1484","189.8661","468.5178","7559.4132","779.3374","6032.1161","2110.639"
